Episode,Reward,Length,TotalSteps
868,68.620973,200,173801
869,68.58369,200,174001
870,67.752569,200,174201
871,68.50454,200,174401
872,68.180174,200,174601
873,66.874928,200,174801
874,68.812825,200,175001
875,68.833035,200,175201
876,68.494887,200,175401
877,69.00287,200,175601
878,69.162922,200,175801
879,68.563374,200,176001
880,66.957017,200,176201
881,67.997911,200,176401
882,68.872994,200,176601
883,68.785931,200,176801
884,68.609972,200,177001
885,68.383024,200,177201
886,70.008405,200,177401
887,68.543151,200,177601
888,68.921134,200,177801
889,69.119062,200,178001
890,68.286537,200,178201
891,69.215009,200,178401
892,68.05753,200,178601
893,69.100455,200,178801
894,68.702146,200,179001
895,68.521876,200,179201
896,69.225656,200,179401
897,67.951996,200,179601
898,69.129167,200,179801
899,69.71726,200,180001
900,69.736321,200,180201
901,68.885819,200,180401
902,67.571549,200,180601
903,68.809915,200,180801
904,68.97819,200,181001
905,68.329257,200,181201
906,67.697667,200,181401
907,68.91157,200,181601
908,68.122029,200,181801
909,67.601505,200,182001
910,68.169816,200,182201
911,68.097861,200,182401
912,68.747993,200,182601
913,68.260368,200,182801
914,69.074156,200,183001
915,69.038719,200,183201
916,68.956899,200,183401
917,69.078874,200,183601
918,68.559269,200,183801
919,68.139966,200,184001
920,68.744092,200,184201
921,69.260104,200,184401
922,67.761584,200,184601
923,67.282147,200,184801
924,68.738046,200,185001
925,68.031594,200,185201
926,68.42837,200,185401
927,67.686494,200,185601
928,68.33484,200,185801
929,68.804807,200,186001
930,68.662602,200,186201
931,68.455232,200,186401
932,67.54415,200,186601
933,68.492138,200,186801
934,68.044259,200,187001
935,68.095501,200,187201
936,68.746171,200,187401
937,68.845699,200,187601
938,67.913269,200,187801
939,67.380662,200,188001
940,68.096031,200,188201
941,68.440302,200,188401
942,68.119451,200,188601
943,69.742106,200,188801
944,68.376079,200,189001
945,68.395211,200,189201
946,68.058725,200,189401
947,68.378871,200,189601
948,68.572804,200,189801
949,68.265034,200,190001
950,67.331295,200,190201
951,68.949662,200,190401
952,68.316384,200,190601
953,67.587915,200,190801
954,68.715016,200,191001
955,69.351834,200,191201
956,68.837289,200,191401
957,68.212654,200,191601
958,68.758669,200,191801
959,67.752411,200,192001
960,68.587858,200,192201
961,68.260318,200,192401
962,68.542936,200,192601
963,68.095376,200,192801
964,69.422505,200,193001
965,68.846675,200,193201
966,67.133544,200,193401
967,68.876303,200,193601
968,68.180957,200,193801
969,68.648863,200,194001
970,68.511657,200,194201
971,69.329125,200,194401
972,68.640419,200,194601
973,69.330508,200,194801
974,69.392047,200,195001
975,68.016228,200,195201
976,68.812272,200,195401
977,68.730126,200,195601
978,69.036249,200,195801
979,68.981153,200,196001
980,68.333455,200,196201
981,67.266073,200,196401
982,68.940141,200,196601
983,68.309316,200,196801
984,67.880935,200,197001
985,67.750736,200,197201
986,68.041287,200,197401
987,69.13581,200,197601
988,68.515758,200,197801
989,69.097693,200,198001
990,68.650624,200,198201
991,68.302292,200,198401
992,69.178347,200,198601
993,68.704511,200,198801
994,67.665085,200,199001
995,68.476882,200,199201
996,70.056229,200,199401
997,69.425225,200,199601
998,68.957092,200,199801
999,69.557466,200,200001
1000,69.126419,200,200201
1001,68.988311,200,200401
1002,68.636277,200,200601
