Episode,Reward,Length,TotalSteps
968,3.936308,4,7784
969,9.510598,10,7794
970,7.709148,9,7803
971,6.162721,7,7810
972,6.953607,7,7817
973,5.280415,7,7824
974,18.646232,20,7844
975,6.518482,7,7851
976,3.58287,4,7855
977,1.974689,2,7857
978,0.999905,1,7858
979,4.581352,5,7863
980,0.999998,1,7864
981,19.496661,22,7886
982,11.095496,12,7898
983,8.131693,9,7907
984,5.140509,6,7913
985,3.917643,4,7917
986,9.691071,11,7928
987,12.653636,14,7942
988,6.106552,7,7949
989,28.249933,32,7981
990,21.255908,23,8004
991,0.990428,1,8005
992,10.48044,11,8016
993,12.459774,13,8029
994,4.536444,5,8034
995,6.953757,7,8041
996,5.54657,6,8047
997,5.55208,6,8053
998,6.966012,7,8060
999,8.654417,10,8070
1000,4.950177,5,8075
1001,4.556194,5,8080
1002,14.481907,17,8097
1003,2.507255,3,8100
1004,3.553461,4,8104
1005,2.18293,3,8107
1006,7.104235,8,8115
1007,8.54251,9,8124
1008,5.751636,7,8131
1009,9.713839,11,8142
1010,16.727253,19,8161
1011,17.107905,19,8180
1012,17.634191,19,8199
1013,10.503979,11,8210
1014,18.166568,20,8230
1015,3.958027,4,8234
1016,7.720695,9,8243
1017,36.091483,42,8285
1018,10.722213,12,8297
1019,1.561524,2,8299
1020,7.480833,8,8307
1021,3.483878,4,8311
1022,1.976691,2,8313
1023,37.100309,44,8357
1024,8.160233,9,8366
1025,10.493376,11,8377
1026,8.114726,9,8386
1027,9.971278,11,8397
1028,6.921994,7,8404
1029,7.958721,8,8412
1030,9.957908,10,8422
1031,4.761753,6,8428
1032,7.735309,9,8437
1033,8.150826,9,8446
1034,10.732117,14,8460
1035,3.909386,4,8464
1036,16.698385,19,8483
1037,20.388964,23,8506
1038,7.848463,10,8516
1039,25.930684,29,8545
1040,1.586808,2,8547
1041,13.654671,15,8562
1042,23.970105,27,8589
1043,5.952985,6,8595
1044,8.556989,11,8606
1045,3.139958,4,8610
1046,0.991274,1,8611
1047,4.961335,5,8616
1048,4.947449,5,8621
1049,7.920577,8,8629
1050,37.166955,45,8674
1051,5.534392,6,8680
1052,9.12131,10,8690
1053,6.972155,9,8699
1054,0.975655,1,8700
1055,2.973999,3,8703
1056,7.127834,8,8711
1057,9.738892,11,8722
1058,35.228394,40,8762
1059,11.432052,12,8774
1060,8.132315,9,8783
1061,14.191297,16,8799
1062,16.969535,18,8817
1063,10.921219,13,8830
1064,9.391623,10,8840
1065,9.13189,10,8850
1066,6.182729,7,8857
1067,3.554089,4,8861
1068,16.831303,19,8880
1069,6.728418,8,8888
1070,6.192025,7,8895
1071,16.139298,18,8913
1072,4.94315,5,8918
1073,15.009048,16,8934
1074,10.440906,11,8945
1075,7.325764,9,8954
1076,0.570722,1,8955
1077,6.553611,7,8962
1078,4.17559,5,8967
1079,9.646638,11,8978
1080,5.112759,6,8984
1081,9.719269,11,8995
1082,13.650098,15,9010
1083,3.931168,4,9014
1084,7.750575,9,9023
1085,2.19669,3,9026
1086,5.556692,6,9032
1087,1.789845,3,9035
1088,22.74829,27,9062
1089,6.575299,7,9069
1090,5.071969,6,9075
1091,15.478309,18,9093
1092,4.942749,5,9098
1093,3.91827,4,9102
1094,16.186274,20,9122
1095,3.954002,4,9126
1096,8.67167,10,9136
1097,3.56082,4,9140
1098,9.021857,10,9150
1099,1.455331,2,9152
1100,4.581243,5,9157
1101,4.167165,5,9162
1102,8.483789,9,9171
1103,14.208256,16,9187
1104,7.739688,9,9196
1105,2.98,3,9199
1106,29.503233,33,9232
1107,12.69709,14,9246
1108,6.755181,8,9254
1109,11.044995,12,9266
1110,5.543219,6,9272
1111,25.759727,28,9300
1112,9.713644,11,9311
1113,15.280436,17,9328
1114,6.751926,8,9336
1115,5.943614,6,9342
1116,18.428528,21,9363
1117,8.143638,9,9372
1118,18.116531,22,9394
1119,17.107482,21,9415
1120,10.451094,11,9426
1121,9.638679,11,9437
1122,8.905664,11,9448
1123,6.175598,7,9455
1124,6.500337,7,9462
1125,1.943057,2,9464
1126,14.74835,17,9481
1127,10.710064,12,9493
1128,2.559594,3,9496
1129,4.097021,5,9501
1130,6.116037,7,9508
1131,3.594378,4,9512
1132,4.585686,5,9517
1133,4.972192,5,9522
1134,4.160098,5,9527
1135,10.697688,12,9539
1136,12.083388,13,9552
1137,11.53901,13,9565
1138,6.094749,7,9572
1139,3.514799,4,9576
1140,2.180516,3,9579
1141,5.516831,6,9585
1142,2.89507,3,9588
1143,7.284944,9,9597
1144,9.91441,12,9609
1145,4.098827,5,9614
1146,4.564009,5,9619
1147,7.535076,8,9627
1148,15.07552,18,9645
1149,8.284272,10,9655
1150,45.125469,54,9709
1151,7.549236,8,9717
1152,3.591745,4,9721
1153,13.000925,14,9735
1154,4.96384,5,9740
1155,6.510661,7,9747
1156,5.560755,6,9753
1157,12.468339,15,9768
1158,14.787117,17,9785
